Data Point,Anomaly Label 
-0.03,0.0
-0.03,0.0
-0.05,0.0
-0.05,0.0
-0.07,0.0
0.0,0.0
0.02,0.0
-0.02,0.0
0.08,0.0
0.03,0.0
0.11,0.0
0.1,0.0
-0.02,0.0
0.02,0.0
-0.17,0.0
-0.05,0.0
-0.12,0.0
-0.14,0.0
-0.11,0.0
-0.17,0.0
-0.19,0.0
-0.08,0.0
-0.17,0.0
0.16,0.0
0.52,0.0
0.56,0.0
-1.21,0.0
-1.53,0.0
-1.37,0.0
-0.85,0.0
-0.58,0.0
-0.14,0.0
-0.11,0.0
-0.1,0.0
-0.02,0.0
-0.05,0.0
-0.06,0.0
-0.05,0.0
0.05,0.0
-0.01,0.0
-0.01,0.0
0.02,0.0
0.0,0.0
0.01,0.0
0.05,0.0
0.05,0.0
0.05,0.0
0.07,0.0
0.09,0.0
0.1,0.0
0.08,0.0
0.1,0.0
0.15,0.0
0.14,0.0
0.12,0.0
0.07,0.0
0.15,0.0
0.07,0.0
0.06,0.0
0.02,0.0
0.0,0.0
-0.02,0.0
-0.02,0.0
-0.04,0.0
-0.03,0.0
-0.04,0.0
-0.04,0.0
-0.03,0.0
-0.01,0.0
-0.04,0.0
-0.01,0.0
0.02,0.0
0.02,0.0
-0.01,0.0
0.05,0.0
-0.02,0.0
0.08,0.0
-0.03,0.0
0.01,0.0
0.01,0.0
0.01,0.0
-0.01,0.0
-0.01,0.0
-0.02,0.0
0.05,0.0
-0.03,0.0
-0.01,0.0
-0.03,0.0
-0.03,0.0
0.01,0.0
-0.02,0.0
-0.04,0.0
-0.05,0.0
-0.06,0.0
-0.05,0.0
-0.07,0.0
-0.07,0.0
-0.11,0.0
-0.04,0.0
-0.04,0.0
-0.02,0.0
-0.02,0.0
0.04,0.0
0.12,0.0
0.09,0.0
0.01,0.0
-0.02,0.0
-0.07,0.0
-0.13,0.0
-0.18,0.0
-0.14,0.0
-0.14,0.0
-0.14,0.0
-0.14,0.0
-0.14,0.0
-0.13,0.0
-0.06,0.0
0.3,0.0
0.58,0.0
0.24,0.0
-1.99,0.0
-2.08,0.0
-1.46,0.0
-0.98,0.0
-0.38,0.0
-0.05,0.0
-0.02,0.0
0.0,0.0
0.09,0.0
0.06,0.0
0.06,0.0
0.09,0.0
0.1,0.0
0.12,0.0
0.13,0.0
0.15,0.0
0.17,0.0
0.19,0.0
0.21,0.0
0.26,0.0
0.3,0.0
0.32,0.0
0.38,0.0
0.41,0.0
0.43,0.0
0.45,0.0
0.47,0.0
0.51,0.0
0.47,0.0
0.44,0.0
0.42,0.0
0.34,0.0
0.26,0.0
0.2,0.0
0.14,0.0
0.12,0.0
0.07,0.0
0.07,0.0
0.06,0.0
0.04,0.0
0.05,0.0
0.02,0.0
-0.02,0.0
0.06,0.0
0.01,0.0
0.07,0.0
0.03,0.0
0.01,0.0
0.04,0.0
0.01,0.0
0.05,0.0
0.06,0.0
0.07,0.0
0.07,0.0
0.08,0.0
0.07,0.0
0.09,0.0
0.08,0.0
0.08,0.0
0.07,0.0
0.0,0.0
0.13,0.0
0.0,0.0
0.07,0.0
0.04,0.0
0.01,0.0
-0.01,0.0
0.0,0.0
0.01,0.0
-0.01,0.0
-0.04,0.0
-0.03,0.0
-0.02,0.0
-0.03,0.0
0.0,0.0
0.01,0.0
0.0,0.0
0.07,0.0
0.09,0.0
0.19,0.0
0.0,0.0
0.02,0.0
-0.08,0.0
-0.13,0.0
-0.11,0.0
-0.14,0.0
-0.09,0.0
-0.11,0.0
-0.09,0.0
-0.12,0.0
-0.09,0.0
0.04,0.0
0.44,0.0
0.74,0.0
-0.7,0.0
-2.01,0.0
-1.97,0.0
-1.33,0.0
-0.63,0.0
-0.18,0.0
-0.05,0.0
-0.06,0.0
0.05,0.0
0.0,0.0
0.11,0.0
0.07,0.0
0.08,0.0
0.14,0.0
0.06,0.0
0.23,0.0
0.07,0.0
0.21,0.0
0.17,0.0
0.24,0.0
0.2,0.0
0.22,0.0
0.3,0.0
0.27,0.0
0.31,0.0
0.37,0.0
0.35,0.0
0.32,0.0
0.31,0.0
0.33,0.0
0.27,0.0
0.3,0.0
0.23,0.0
0.11,0.0
0.15,0.0
0.01,0.0
-0.01,0.0
0.0,0.0
-0.01,0.0
-0.06,0.0
0.0,0.0
-0.03,0.0
0.01,0.0
-0.01,0.0
-0.08,0.0
0.0,0.0
0.08,0.0
-0.01,0.0
0.03,0.0
0.1,0.0
0.07,0.0
0.07,0.0
0.1,0.0
0.17,0.0
0.17,0.0
0.01,0.0
-0.06,0.0
-0.05,0.0
0.04,0.0
-0.03,0.0
-0.01,0.0
0.18,0.0
0.15,0.0
0.49,0.0
0.4,0.0
0.24,0.0
0.36,0.0
1.27,0.0
2.02,1.0
2.12,1.0
2.05,1.0
2.52,1.0
2.37,1.0
3.21,1.0
2.38,1.0
1.52,1.0
0.24,1.0
0.44,1.0
0.09,1.0
0.07,1.0
-0.25,1.0
-0.14,1.0
-0.2,1.0
-0.39,1.0
-0.47,1.0
-0.54,1.0
-0.55,1.0
-0.63,1.0
-0.5,1.0
-0.8,1.0
-0.76,1.0
-0.84,1.0
-1.04,1.0
-1.05,1.0
-1.11,1.0
-1.29,1.0
-1.29,1.0
-1.23,1.0
-1.36,1.0
-1.18,1.0
-1.11,1.0
-0.87,1.0
-0.81,1.0
-0.62,1.0
-0.31,1.0
-0.12,1.0
-0.18,1.0
-0.1,1.0
-0.03,1.0
0.08,1.0
-0.09,1.0
0.11,1.0
-0.07,1.0
-0.02,1.0
0.09,1.0
0.07,1.0
0.0,1.0
0.09,1.0
0.09,1.0
0.04,1.0
-0.01,1.0
0.0,1.0
0.08,1.0
-0.03,1.0
0.04,1.0
0.07,1.0
-0.02,1.0
0.04,1.0
-0.14,1.0
0.02,1.0
0.02,1.0
-0.14,1.0
0.17,1.0
-0.02,1.0
-0.08,1.0
0.09,1.0
-0.02,1.0
0.07,1.0
-0.01,1.0
-0.06,1.0
0.15,1.0
-0.21,1.0
0.2,1.0
-0.1,0.0
-0.04,0.0
0.02,0.0
-0.02,0.0
-0.07,0.0
-0.18,0.0
0.15,0.0
-0.04,0.0
-0.12,0.0
-0.09,0.0
-0.07,0.0
-0.05,0.0
-0.02,0.0
-0.09,0.0
0.04,0.0
-0.06,0.0
-0.01,0.0
-0.16,0.0
0.03,0.0
-0.24,0.0
-0.05,0.0
-0.06,0.0
-0.03,0.0
-0.09,0.0
-0.04,0.0
-0.11,0.0
0.05,0.0
0.03,0.0
0.0,0.0
0.03,0.0
0.17,0.0
0.12,0.0
0.22,0.0
0.12,0.0
0.0,0.0
-0.03,0.0
-0.22,0.0
-0.09,0.0
-0.01,0.0
-0.18,0.0
-0.06,0.0
-0.15,0.0
-0.12,0.0
-0.05,0.0
0.23,0.0
0.53,0.0
0.37,0.0
-1.19,0.0
-1.67,0.0
-1.19,0.0
-0.7,0.0
-0.65,0.0
-0.13,0.0
-0.05,0.0
0.1,0.0
-0.16,0.0
-0.05,0.0
0.1,0.0
0.12,0.0
0.0,0.0
0.13,0.0
0.02,0.0
0.05,0.0
0.32,0.0
0.02,0.0
0.18,0.0
0.21,0.0
0.23,0.0
0.15,0.0
0.23,0.0
0.35,0.0
0.24,0.0
0.42,0.0
0.23,0.0
0.28,0.0
0.35,0.0
0.38,0.0
0.49,0.0
0.29,0.0
0.38,0.0
0.27,0.0
0.24,0.0
0.2,0.0
0.22,0.0
-0.02,0.0
0.07,0.0
-0.04,0.0
0.12,0.0
0.01,0.0
-0.03,0.0
0.02,0.0
0.33,0.0
-0.16,0.0
0.17,0.0
0.0,0.0
0.07,0.0
-0.04,0.0
0.18,0.0
0.05,0.0
0.03,0.0
0.15,0.0
0.05,0.0
0.2,0.0
0.41,0.0
0.54,0.0
0.58,0.0
0.69,0.0
0.48,0.0
1.05,0.0
2.09,0.0
1.74,1.0
1.87,1.0
2.64,1.0
2.43,1.0
3.29,1.0
2.89,1.0
1.86,1.0
0.18,1.0
0.11,1.0
0.04,1.0
-0.12,1.0
-0.24,1.0
0.0,1.0
-0.28,1.0
-0.24,1.0
-0.55,1.0
-0.41,1.0
-0.54,1.0
-0.71,1.0
-0.74,1.0
-0.65,1.0
-0.9,1.0
-0.92,1.0
-0.93,1.0
-1.09,1.0
-1.23,1.0
-1.29,1.0
-1.21,1.0
-1.33,1.0
-1.13,1.0
-1.25,1.0
-0.95,1.0
-0.83,1.0
-0.74,1.0
-0.38,1.0
-0.35,1.0
-0.2,1.0
-0.21,1.0
0.33,1.0
-0.29,1.0
0.09,1.0
0.0,1.0
-0.01,1.0
0.01,1.0
0.02,1.0
0.0,1.0
0.04,1.0
0.0,1.0
0.07,1.0
0.05,1.0
-0.02,1.0
-0.09,1.0
0.13,1.0
-0.08,1.0
0.11,1.0
-0.06,1.0
-0.05,1.0
-0.08,1.0
0.1,1.0
-0.17,1.0
-0.04,1.0
0.0,1.0
-0.09,1.0
-0.08,1.0
0.09,1.0
-0.14,1.0
-0.05,1.0
0.09,1.0
-0.06,1.0
-0.08,1.0
-0.01,1.0
-0.1,1.0
-0.03,1.0
-0.08,1.0
0.01,1.0
-0.13,0.0
-0.07,0.0
0.2,0.0
-0.21,0.0
0.01,0.0
-0.1,0.0
-0.08,0.0
0.01,0.0
-0.05,0.0
0.03,0.0
-0.08,0.0
0.0,0.0
-0.09,0.0
0.02,0.0
-0.07,0.0
-0.09,0.0
0.07,0.0
-0.09,0.0
-0.07,0.0
-0.08,0.0
0.22,0.0
-0.17,0.0
-0.01,0.0
-0.02,0.0
0.16,0.0
-0.04,0.0
0.13,0.0
0.01,0.0
0.32,0.0
0.04,0.0
-0.03,0.0
-0.02,0.0
-0.08,0.0
-0.12,0.0
-0.18,0.0
0.1,0.0
-0.2,0.0
-0.15,0.0
-0.1,0.0
-0.14,0.0
-0.08,0.0
0.28,0.0
0.68,0.0
-0.5,0.0
-1.56,0.0
-2.01,0.0
-1.4,0.0
-0.75,0.0
-0.35,0.0
0.02,0.0
-0.07,0.0
-0.06,0.0
0.06,0.0
0.03,0.0
0.02,0.0
0.12,0.0
0.14,0.0
0.07,0.0
0.07,0.0
0.04,0.0
0.25,0.0
0.17,0.0
0.34,0.0
0.28,0.0
0.11,0.0
0.22,0.0
0.29,0.0
0.33,0.0
0.4,0.0
0.37,0.0
0.49,0.0
0.36,0.0
0.47,0.0
0.49,0.0
0.52,0.0
0.41,0.0
0.34,0.0
0.25,0.0
0.15,0.0
0.06,0.0
0.1,0.0
0.01,0.0
-0.01,0.0
-0.01,0.0
0.14,0.0
-0.16,0.0
-0.04,0.0
-0.07,0.0
-0.01,0.0
-0.02,0.0
-0.04,0.0
-0.04,0.0
-0.02,0.0
0.01,0.0
-0.02,0.0
-0.03,0.0
0.0,0.0
0.0,0.0
0.08,0.0
-0.1,0.0
0.12,0.0
-0.13,0.0
0.0,0.0
-0.08,0.0
-0.06,0.0
0.02,0.0
0.02,0.0
-0.1,0.0
-0.09,0.0
-0.07,0.0
0.02,0.0
-0.06,0.0
-0.06,0.0
-0.04,0.0
0.1,0.0
0.08,0.0
0.03,0.0
-0.02,0.0
-0.08,0.0
-0.11,0.0
-0.18,0.0
-0.24,0.0
-0.21,0.0
-0.2,0.0
-0.14,0.0
-0.22,0.0
-0.27,0.0
-0.2,0.0
0.09,0.0
0.26,0.0
0.77,0.0
-0.95,0.0
-1.89,0.0
-1.78,0.0
-1.37,0.0
-0.68,0.0
-0.26,0.0
-0.08,0.0
-0.17,0.0
-0.12,0.0
-0.06,0.0
-0.04,0.0
-0.1,0.0
0.05,0.0
-0.06,0.0
0.02,0.0
0.03,0.0
-0.02,0.0
0.01,0.0
0.07,0.0
0.07,0.0
0.08,0.0
0.09,0.0
0.07,0.0
0.1,0.0
0.17,0.0
0.1,0.0
0.3,0.0
0.04,0.0
0.16,0.0
0.13,0.0
0.1,0.0
0.1,0.0
0.14,0.0
0.04,0.0
-0.01,0.0
-0.02,0.0
-0.03,0.0
-0.12,0.0
-0.01,0.0
-0.13,0.0
0.02,0.0
-0.18,0.0
-0.08,0.0
-0.07,0.0
-0.06,0.0
-0.06,0.0
-0.11,0.0
-0.09,0.0
-0.1,0.0
-0.09,0.0
-0.08,0.0
0.06,0.0
-0.1,0.0
-0.1,0.0
-0.07,0.0
-0.06,0.0
-0.04,0.0
-0.09,0.0
-0.03,0.0
-0.04,0.0
-0.05,0.0
-0.06,0.0
-0.06,0.0
-0.01,0.0
-0.14,0.0
-0.08,0.0
0.0,0.0
-0.06,0.0
-0.06,0.0
0.02,0.0
-0.03,0.0
0.02,0.0
0.21,0.0
-0.07,0.0
-0.01,0.0
-0.27,0.0
-0.14,0.0
-0.14,0.0
-0.24,0.0
-0.12,0.0
-0.18,0.0
-0.25,0.0
-0.28,0.0
-0.17,0.0
0.02,0.0
0.5,0.0
0.49,0.0
-1.22,0.0
-1.68,0.0
-1.44,0.0
-0.97,0.0
-0.67,0.0
-0.23,0.0
-0.2,0.0
-0.15,0.0
-0.12,0.0
-0.05,0.0
-0.11,0.0
-0.09,0.0
-0.04,0.0
0.08,0.0
-0.09,0.0
-0.08,0.0
-0.01,0.0
0.02,0.0
0.04,0.0
0.04,0.0
0.1,0.0
0.09,0.0
0.13,0.0
0.08,0.0
0.28,0.0
0.14,0.0
0.23,0.0
0.25,0.0
0.12,0.0
0.37,0.0
0.04,0.0
0.16,0.0
0.1,0.0
0.04,0.0
-0.02,0.0
0.03,0.0
-0.06,0.0
-0.05,0.0
-0.14,0.0
-0.04,0.0
-0.09,0.0
-0.04,0.0
-0.05,0.0
-0.08,0.0
-0.08,0.0
-0.04,0.0
-0.1,0.0
0.02,0.0
-0.11,0.0
-0.06,0.0
-0.04,0.0
-0.04,0.0
-0.01,0.0
-0.04,0.0
-0.03,0.0
-0.02,0.0
-0.06,0.0
0.02,0.0
-0.08,0.0
-0.05,0.0
-0.04,0.0
-0.03,0.0
-0.07,0.0
-0.05,0.0
-0.06,0.0
-0.07,0.0
-0.02,0.0
-0.07,0.0
0.09,0.0
-0.16,0.0
-0.06,0.0
-0.04,0.0
-0.02,0.0
0.06,0.0
0.08,0.0
-0.02,0.0
-0.02,0.0
-0.11,0.0
-0.14,0.0
-0.23,0.0
-0.16,0.0
-0.14,0.0
-0.22,0.0
-0.18,0.0
-0.22,0.0
-0.17,0.0
-0.02,0.0
0.23,0.0
0.7,0.0
-0.01,0.0
-2.13,0.0
-2.09,0.0
-1.57,0.0
-0.98,0.0
-0.4,0.0
-0.11,0.0
-0.11,0.0
-0.14,0.0
-0.28,0.0
-0.2,0.0
-0.31,0.0
-0.19,0.0
-0.09,0.0
0.27,0.0
0.1,0.0
0.35,0.0
0.1,0.0
0.18,0.0
0.18,0.0
0.23,0.0
0.34,0.0
0.34,0.0
0.38,0.0
0.49,0.0
0.48,0.0
0.47,0.0
0.47,0.0
0.48,0.0
0.54,0.0
0.45,0.0
0.45,0.0
0.31,0.0
0.25,0.0
0.27,0.0
0.12,0.0
0.09,0.0
0.05,0.0
0.07,0.0
0.03,0.0
0.07,0.0
0.0,0.0
0.05,0.0
0.04,0.0
0.17,0.0
-0.11,0.0
0.09,0.0
0.04,0.0
0.04,0.0
0.06,0.0
0.03,0.0
0.14,0.0
0.06,0.0
0.03,0.0
0.06,0.0
0.16,0.0
0.15,0.0
0.11,0.0
0.09,0.0
0.13,0.0
0.08,0.0
0.11,0.0
0.11,0.0
0.11,0.0
0.07,0.0
0.03,0.0
0.17,0.0
-0.1,0.0
0.19,0.0
0.0,0.0
0.3,0.0
0.05,0.0
0.12,0.0
0.2,0.0
0.21,0.0
0.1,0.0
0.12,0.0
0.04,0.0
-0.1,0.0
-0.08,0.0
-0.05,0.0
0.09,0.0
-0.15,0.0
-0.07,0.0
-0.04,0.0
-0.06,0.0
0.01,0.0
0.37,0.0
0.81,0.0
0.06,0.0
-1.82,0.0
-1.92,0.0
-1.4,0.0
-0.75,0.0
-0.35,0.0
0.07,0.0
-0.12,0.0
0.15,0.0
0.03,0.0
0.05,0.0
0.08,0.0
0.11,0.0
0.08,0.0
0.29,0.0
0.11,0.0
0.15,0.0
0.2,0.0
0.16,0.0
0.23,0.0
0.27,0.0
0.25,0.0
0.28,0.0
0.37,0.0
0.24,0.0
0.48,0.0
0.35,0.0
0.36,0.0
0.45,0.0
0.31,0.0
0.42,0.0
0.41,0.0
0.24,0.0
0.24,0.0
0.23,0.0
0.13,0.0
0.13,0.0
0.15,0.0
0.08,0.0
0.07,0.0
0.1,0.0
0.13,0.0
0.04,0.0
0.12,0.0
0.07,0.0
0.07,0.0
0.08,0.0
0.08,0.0
0.09,0.0
0.13,0.0
0.08,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.21,0.0
0.1,0.0
0.12,0.0
0.19,0.0
-0.02,0.0
0.1,0.0
0.17,0.0
0.22,0.0
0.01,0.0
0.04,0.0
0.18,0.0
0.0,0.0
0.04,0.0
0.1,0.0
0.01,0.0
0.03,0.0
0.05,0.0
0.01,0.0
0.01,0.0
0.06,0.0
0.18,0.0
0.08,0.0
0.02,0.0
0.2,0.0
0.18,0.0
0.02,0.0
-0.02,0.0
-0.03,0.0
-0.07,0.0
-0.07,0.0
-0.05,0.0
-0.12,0.0
-0.12,0.0
-0.07,0.0
-0.08,0.0
-0.06,0.0
0.04,0.0
0.4,0.0
0.76,0.0
-0.2,0.0
-1.79,0.0
-1.94,0.0
-1.25,0.0
-0.77,0.0
-0.24,0.0
0.0,0.0
-0.01,0.0
0.0,0.0
0.02,0.0
0.04,0.0
0.03,0.0
0.13,0.0
0.01,0.0
0.1,0.0
0.23,0.0
0.07,0.0
0.13,0.0
0.11,0.0
0.18,0.0
0.11,0.0
0.22,0.0
0.21,0.0
0.2,0.0
0.27,0.0
0.24,0.0
0.2,0.0
0.33,0.0
0.2,0.0
0.27,0.0
0.23,0.0
0.16,0.0
0.21,0.0
0.08,0.0
0.11,0.0
0.09,0.0
0.06,0.0
0.05,0.0
0.02,0.0
0.06,0.0
0.02,0.0
0.03,0.0
0.07,0.0
0.0,0.0
0.04,0.0
-0.01,0.0
0.05,0.0
-0.02,0.0
0.06,0.0
0.06,0.0
0.0,0.0
0.06,0.0
0.0,0.0
0.06,0.0
0.07,0.0
0.06,0.0
0.05,0.0
0.06,0.0
0.01,0.0
0.06,0.0
0.01,0.0
0.05,0.0
0.0,0.0
0.02,0.0
0.03,0.0
0.0,0.0
0.01,0.0
-0.01,0.0
-0.03,0.0
0.01,0.0
-0.03,0.0
0.03,0.0
0.01,0.0
0.03,0.0
0.01,0.0
0.06,0.0
0.07,0.0
0.13,0.0
0.06,0.0
0.04,0.0
0.05,0.0
-0.09,0.0
-0.08,0.0
-0.11,0.0
-0.11,0.0
-0.07,0.0
-0.09,0.0
-0.09,0.0
-0.1,0.0
-0.08,0.0
0.18,0.0
0.49,0.0
0.66,0.0
-0.98,0.0
-1.52,0.0
-1.33,0.0
-0.9,0.0
-0.6,0.0
-0.11,0.0
-0.04,0.0
0.0,0.0
0.04,0.0
0.05,0.0
0.07,0.0
0.11,0.0
0.07,0.0
0.11,0.0
0.13,0.0
0.12,0.0
0.22,0.0
0.18,0.0
0.18,0.0
0.15,0.0
0.27,0.0
0.21,0.0
0.27,0.0
0.31,0.0
0.27,0.0
0.29,0.0
0.31,0.0
0.37,0.0
0.31,0.0
0.28,0.0
0.29,0.0
0.25,0.0
0.18,0.0
0.19,0.0
0.1,0.0
0.07,0.0
0.04,0.0
0.16,0.0
-0.02,0.0
0.06,0.0
0.01,0.0
0.01,0.0
0.09,0.0
0.06,0.0
0.03,0.0
0.08,0.0
0.08,0.0
0.05,0.0
0.08,0.0
0.08,0.0
0.07,0.0
0.04,0.0
0.13,0.0
0.04,0.0
0.05,0.0
0.13,0.0
0.06,0.0
0.06,0.0
0.07,0.0
0.05,0.0
0.03,0.0
0.02,0.0
0.04,0.0
0.02,0.0
-0.02,0.0
0.06,0.0
0.0,0.0
-0.01,0.0
-0.01,0.0
0.03,0.0
0.01,0.0
0.01,0.0
0.04,0.0
0.03,0.0
0.1,0.0
0.12,0.0
0.18,0.0
0.13,0.0
0.05,0.0
0.05,0.0
-0.09,0.0
-0.09,0.0
-0.08,0.0
-0.09,0.0
-0.08,0.0
-0.08,0.0
-0.09,0.0
-0.05,0.0
-0.09,0.0
0.2,0.0
0.55,0.0
0.8,0.0
-1.18,0.0
-1.98,0.0
-1.82,0.0
-1.34,0.0
-0.58,0.0
-0.14,0.0
0.04,0.0
0.03,0.0
0.08,0.0
0.08,0.0
0.12,0.0
0.17,0.0
0.15,0.0
0.16,0.0
0.15,0.0
0.22,0.0
0.2,0.0
0.26,0.0
0.24,0.0
0.28,0.0
0.3,0.0
0.34,0.0
0.36,0.0
0.37,0.0
0.44,0.0
0.49,0.0
0.47,0.0
0.44,0.0
0.46,0.0
0.41,0.0
0.42,0.0
0.37,0.0
0.3,0.0
0.22,0.0
0.18,0.0
0.16,0.0
0.09,0.0
0.09,0.0
0.05,0.0
0.07,0.0
0.05,0.0
0.08,0.0
0.06,0.0
0.09,0.0
0.04,0.0
0.04,0.0
0.05,0.0
0.01,0.0
0.05,0.0
0.01,0.0
-0.03,0.0
0.06,0.0
0.0,0.0
0.09,0.0
0.0,0.0
0.03,0.0
0.05,0.0
0.02,0.0
0.02,0.0
0.05,0.0
-0.01,0.0
-0.01,0.0
0.01,0.0
-0.04,0.0
-0.08,0.0
-0.02,0.0
-0.09,0.0
-0.09,0.0
-0.07,0.0
-0.13,0.0
-0.09,0.0
-0.13,0.0
-0.1,0.0
-0.11,0.0
-0.07,0.0
-0.05,0.0
-0.04,0.0
-0.02,0.0
0.06,0.0
0.02,0.0
-0.02,0.0
-0.09,0.0
-0.16,0.0
-0.2,0.0
-0.14,0.0
-0.18,0.0
-0.17,0.0
-0.13,0.0
-0.21,0.0
-0.08,0.0
-0.17,0.0
-0.05,0.0
0.35,0.0
0.65,0.0
-0.43,0.0
-1.96,0.0
-2.03,0.0
-1.36,0.0
-0.74,0.0
-0.27,0.0
-0.04,0.0
-0.03,0.0
0.03,0.0
0.08,0.0
0.01,0.0
0.03,0.0
0.05,0.0
0.16,0.0
0.11,0.0
0.12,0.0
0.17,0.0
0.14,0.0
0.16,0.0
0.22,0.0
0.25,0.0
0.25,0.0
0.28,0.0
0.28,0.0
0.34,0.0
0.36,0.0
0.37,0.0
0.35,0.0
0.35,0.0
0.35,0.0
0.26,0.0
0.26,0.0
0.19,0.0
0.18,0.0
0.05,0.0
0.12,0.0
-0.04,0.0
0.05,0.0
-0.04,0.0
-0.01,0.0
-0.02,0.0
-0.06,0.0
0.03,0.0
-0.07,0.0
0.04,0.0
-0.04,0.0
-0.11,0.0
-0.07,0.0
-0.06,0.0
-0.01,0.0
0.03,0.0
-0.06,0.0
-0.01,0.0
-0.04,0.0
0.03,0.0
-0.01,0.0
0.04,0.0
0.02,0.0
0.07,0.0
-0.02,0.0
0.0,0.0
0.04,0.0
0.02,0.0
0.0,0.0
-0.01,0.0
-0.02,0.0
-0.04,0.0
0.18,0.0
-0.15,0.0
-0.02,0.0
-0.06,0.0
-0.04,0.0
-0.03,0.0
-0.1,0.0
-0.02,0.0
-0.08,0.0
0.07,0.0
-0.02,0.0
0.01,0.0
0.05,0.0
0.11,0.0
0.09,0.0
0.01,0.0
0.01,0.0
-0.11,0.0
-0.1,0.0
-0.16,0.0
-0.12,0.0
-0.13,0.0
-0.13,0.0
-0.16,0.0
-0.18,0.0
-0.12,0.0
-0.06,0.0
0.21,0.0
0.62,0.0
-0.03,0.0
-1.57,0.0
-1.64,0.0
-1.3,0.0
-0.86,0.0
-0.39,0.0
-0.04,0.0
-0.15,0.0
-0.03,0.0
-0.03,0.0
-0.05,0.0
0.07,0.0
0.02,0.0
0.04,0.0
0.01,0.0
0.04,0.0
0.06,0.0
0.1,0.0
0.1,0.0
0.12,0.0
0.12,0.0
0.17,0.0
0.15,0.0
0.21,0.0
0.21,0.0
0.21,0.0
0.27,0.0
0.26,0.0
0.28,0.0
0.29,0.0
0.22,0.0
0.24,0.0
0.23,0.0
0.12,0.0
0.13,0.0
0.02,0.0
0.06,0.0
-0.06,0.0
0.13,0.0
-0.12,0.0
0.03,0.0
-0.04,0.0
-0.03,0.0
-0.05,0.0
0.0,0.0
-0.04,0.0
0.01,0.0
0.01,0.0
-0.01,0.0
0.01,0.0
0.0,0.0
-0.02,0.0
0.01,0.0
0.05,0.0
-0.01,0.0
0.03,0.0
0.0,0.0
-0.04,0.0
-0.01,0.0
-0.01,0.0
0.0,0.0
-0.04,0.0
-0.06,0.0
-0.02,0.0
-0.01,0.0
-0.08,0.0
-0.06,0.0
-0.08,0.0
-0.1,0.0
-0.03,0.0
-0.12,0.0
-0.14,0.0
-0.03,0.0
-0.11,0.0
-0.08,0.0
-0.07,0.0
-0.02,0.0
-0.03,0.0
0.02,0.0
0.02,0.0
0.08,0.0
0.07,0.0
-0.03,0.0
-0.04,0.0
-0.11,0.0
-0.19,0.0
-0.15,0.0
-0.17,0.0
-0.15,0.0
-0.15,0.0
-0.13,0.0
-0.13,0.0
-0.14,0.0
0.02,0.0
0.45,0.0
0.61,0.0
-0.79,0.0
-2.08,0.0
-2.07,0.0
-1.42,0.0
-0.77,0.0
-0.29,0.0
-0.03,0.0
-0.05,0.0
-0.01,0.0
0.07,0.0
0.04,0.0
0.09,0.0
0.06,0.0
0.15,0.0
0.12,0.0
0.16,0.0
0.17,0.0
0.18,0.0
0.2,0.0
0.24,0.0
0.26,0.0
0.3,0.0
0.33,0.0
0.37,0.0
0.38,0.0
0.4,0.0
0.48,0.0
0.48,0.0
0.46,0.0
0.44,0.0
0.41,0.0
0.38,0.0
0.29,0.0
0.29,0.0
0.15,0.0
0.13,0.0
0.07,0.0
0.01,0.0
0.02,0.0
0.04,0.0
-0.01,0.0
0.0,0.0
0.0,0.0
-0.01,0.0
-0.03,0.0
-0.05,0.0
-0.02,0.0
0.0,0.0
0.02,0.0
-0.06,0.0
0.0,0.0
-0.02,0.0
0.03,0.0
-0.02,0.0
0.02,0.0
0.03,0.0
0.01,0.0
0.04,0.0
0.02,0.0
0.03,0.0
0.03,0.0
0.03,0.0
-0.02,0.0
0.0,0.0
-0.01,0.0
-0.01,0.0
-0.04,0.0
-0.03,0.0
-0.08,0.0
-0.05,0.0
-0.08,0.0
-0.07,0.0
-0.08,0.0
-0.09,0.0
-0.11,0.0
-0.11,0.0
-0.08,0.0
-0.09,0.0
-0.09,0.0
-0.02,0.0
-0.01,0.0
0.0,0.0
0.04,0.0
0.08,0.0
0.04,0.0
-0.01,0.0
-0.07,0.0
-0.14,0.0
-0.2,0.0
-0.14,0.0
-0.19,0.0
-0.17,0.0
-0.15,0.0
-0.16,0.0
-0.17,0.0
-0.17,0.0
-0.02,0.0
0.33,0.0
0.61,0.0
-0.68,0.0
-2.02,0.0
-2.1,0.0
-1.44,0.0
-0.79,0.0
-0.31,0.0
-0.09,0.0
-0.08,0.0
-0.02,0.0
0.0,0.0
-0.01,0.0
0.01,0.0
0.04,0.0
0.05,0.0
0.03,0.0
0.08,0.0
0.11,0.0
0.1,0.0
0.1,0.0
0.16,0.0
0.17,0.0
0.19,0.0
0.21,0.0
0.26,0.0
0.24,0.0
0.31,0.0
0.33,0.0
0.32,0.0
0.29,0.0
0.3,0.0
0.25,0.0
0.24,0.0
0.16,0.0
0.14,0.0
0.05,0.0
-0.02,0.0
-0.06,0.0
-0.07,0.0
-0.06,0.0
-0.08,0.0
-0.07,0.0
-0.09,0.0
-0.08,0.0
-0.07,0.0
-0.08,0.0
-0.12,0.0
-0.08,0.0
-0.1,0.0
-0.09,0.0
-0.07,0.0
-0.08,0.0
-0.11,0.0
-0.05,0.0
-0.06,0.0
-0.04,0.0
